Pot,Manip,Area,Scenario,Sowing,Harvesting
3,ZA16,01_p,WD,2016-05-10,2016-06-21
4,ZA16,01_p,WD,2016-05-10,2016-06-21
5,ZA16,01_p,WD,2016-05-10,2016-06-21
6,ZA16,01_p,WD,2016-05-10,2016-06-21
7,ZA16,01_p,WD,2016-05-10,2016-06-21
8,ZA16,01_p,WD,2016-05-10,2016-06-21
9,ZA16,01_p,WD,2016-05-10,2016-06-21
10,ZA16,01_p,WD,2016-05-10,2016-06-21
11,ZA16,01_p,WD,2016-05-10,2016-06-21
12,ZA16,01_p,WD,2016-05-10,2016-06-21
13,ZA16,01_p,WD,2016-05-10,2016-06-21
14,ZA16,01_p,WD,2016-05-10,2016-06-21
15,ZA16,01_p,WD,2016-05-10,2016-06-21
16,ZA16,01_p,WD,2016-05-10,2016-06-21
17,ZA16,01_p,WD,2016-05-10,2016-06-21
18,ZA16,01_p,WD,2016-05-10,2016-06-21
19,ZA16,01_p,WD,2016-05-10,2016-06-21
20,ZA16,01_p,WD,2016-05-10,2016-06-21
21,ZA16,01_p,WD,2016-05-10,2016-06-21
22,ZA16,01_p,WD,2016-05-10,2016-06-21
23,ZA16,01_p,WD,2016-05-10,2016-06-21
24,ZA16,01_p,WD,2016-05-10,2016-06-21
25,ZA16,01_p,WD,2016-05-10,2016-06-21
26,ZA16,01_p,WD,2016-05-10,2016-06-21
27,ZA16,01_p,WD,2016-05-10,2016-06-21
28,ZA16,01_p,WD,2016-05-10,2016-06-21
29,ZA16,01_p,WD,2016-05-10,2016-06-21
30,ZA16,01_p,WD,2016-05-10,2016-06-21
31,ZA16,04_p,WD,2016-05-10,2016-06-21
32,ZA16,04_p,WD,2016-05-10,2016-06-21
33,ZA16,04_p,WD,2016-05-10,2016-06-21
34,ZA16,04_p,WD,2016-05-10,2016-06-21
35,ZA16,04_p,WD,2016-05-10,2016-06-21
36,ZA16,04_p,WD,2016-05-10,2016-06-21
37,ZA16,04_p,WD,2016-05-10,2016-06-21
38,ZA16,04_p,WD,2016-05-10,2016-06-21
39,ZA16,04_p,WD,2016-05-10,2016-06-21
40,ZA16,04_p,WD,2016-05-10,2016-06-21
41,ZA16,04_p,WD,2016-05-10,2016-06-21
42,ZA16,04_p,WD,2016-05-10,2016-06-21
43,ZA16,04_p,WD,2016-05-10,2016-06-21
44,ZA16,04_p,WD,2016-05-10,2016-06-21
45,ZA16,04_p,WD,2016-05-10,2016-06-21
46,ZA16,04_p,WD,2016-05-10,2016-06-21
47,ZA16,04_p,WD,2016-05-10,2016-06-21
48,ZA16,04_p,WD,2016-05-10,2016-06-21
49,ZA16,04_p,WD,2016-05-10,2016-06-21
50,ZA16,04_p,WD,2016-05-10,2016-06-21
51,ZA16,04_p,WD,2016-05-10,2016-06-21
52,ZA16,04_p,WD,2016-05-10,2016-06-21
53,ZA16,04_p,WD,2016-05-10,2016-06-21
54,ZA16,04_p,WD,2016-05-10,2016-06-21
55,ZA16,04_p,WD,2016-05-10,2016-06-21
56,ZA16,04_p,WD,2016-05-10,2016-06-21
57,ZA16,04_p,WD,2016-05-10,2016-06-21
58,ZA16,04_p,WD,2016-05-10,2016-06-21
59,ZA16,04_p,WD,2016-05-10,2016-06-21
60,ZA16,04_p,WD,2016-05-10,2016-06-21
61,ZA16,01_p,WD,2016-05-10,2016-06-21
62,ZA16,01_p,WD,2016-05-10,2016-06-21
63,ZA16,01_p,WD,2016-05-10,2016-06-21
64,ZA16,01_p,WD,2016-05-10,2016-06-21
65,ZA16,01_p,WD,2016-05-10,2016-06-21
66,ZA16,01_p,WD,2016-05-10,2016-06-21
67,ZA16,01_p,WD,2016-05-10,2016-06-21
68,ZA16,01_p,WD,2016-05-10,2016-06-21
69,ZA16,01_p,WD,2016-05-10,2016-06-21
70,ZA16,01_p,WD,2016-05-10,2016-06-21
71,ZA16,01_p,WD,2016-05-10,2016-06-21
72,ZA16,01_p,WD,2016-05-10,2016-06-21
73,ZA16,01_p,WD,2016-05-10,2016-06-21
74,ZA16,01_p,WD,2016-05-10,2016-06-21
75,ZA16,01_p,WD,2016-05-10,2016-06-21
76,ZA16,01_p,WD,2016-05-10,2016-06-21
77,ZA16,01_p,WD,2016-05-10,2016-06-21
78,ZA16,01_p,WD,2016-05-10,2016-06-21
79,ZA16,01_p,WD,2016-05-10,2016-06-21
80,ZA16,01_p,WD,2016-05-10,2016-06-21
81,ZA16,01_p,WD,2016-05-10,2016-06-21
82,ZA16,01_p,WD,2016-05-10,2016-06-21
83,ZA16,01_p,WD,2016-05-10,2016-06-21
84,ZA16,01_p,WD,2016-05-10,2016-06-21
85,ZA16,01_p,WD,2016-05-10,2016-06-21
86,ZA16,01_p,WD,2016-05-10,2016-06-21
87,ZA16,01_p,WD,2016-05-10,2016-06-21
88,ZA16,01_p,WD,2016-05-10,2016-06-21
89,ZA16,01_p,WD,2016-05-10,2016-06-21
90,ZA16,01_p,WD,2016-05-10,2016-06-21
91,ZA16,02_p,WD,2016-05-10,2016-06-21
92,ZA16,02_p,WD,2016-05-10,2016-06-21
93,ZA16,02_p,WD,2016-05-10,2016-06-21
94,ZA16,02_p,WD,2016-05-10,2016-06-21
95,ZA16,02_p,WD,2016-05-10,2016-06-21
96,ZA16,02_p,WD,2016-05-10,2016-06-21
97,ZA16,02_p,WD,2016-05-10,2016-06-21
98,ZA16,02_p,WD,2016-05-10,2016-06-21
99,ZA16,02_p,WD,2016-05-10,2016-06-21
100,ZA16,02_p,WD,2016-05-10,2016-06-21
101,ZA16,02_p,WD,2016-05-10,2016-06-21
102,ZA16,02_p,WD,2016-05-10,2016-06-21
103,ZA16,02_p,WD,2016-05-10,2016-06-21
104,ZA16,02_p,WD,2016-05-10,2016-06-21
105,ZA16,02_p,WD,2016-05-10,2016-06-21
106,ZA16,02_p,WD,2016-05-10,2016-06-21
107,ZA16,02_p,WD,2016-05-10,2016-06-21
108,ZA16,02_p,WD,2016-05-10,2016-06-21
109,ZA16,02_p,WD,2016-05-10,2016-06-21
110,ZA16,02_p,WD,2016-05-10,2016-06-21
111,ZA16,02_p,WD,2016-05-10,2016-06-21
112,ZA16,02_p,WD,2016-05-10,2016-06-21
113,ZA16,02_p,WD,2016-05-10,2016-06-21
114,ZA16,02_p,WD,2016-05-10,2016-06-21
115,ZA16,02_p,WD,2016-05-10,2016-06-21
117,ZA16,02_p,WD,2016-05-10,2016-06-21
118,ZA16,02_p,WD,2016-05-10,2016-06-21
119,ZA16,02_p,WD,2016-05-10,2016-06-21
120,ZA16,02_p,WD,2016-05-10,2016-06-21
121,ZA16,01_p,WD,2016-05-10,2016-06-21
122,ZA16,01_p,WD,2016-05-10,2016-06-21
123,ZA16,01_p,WD,2016-05-10,2016-06-21
124,ZA16,01_p,WD,2016-05-10,2016-06-21
125,ZA16,01_p,WD,2016-05-10,2016-06-21
126,ZA16,01_p,WD,2016-05-10,2016-06-21
127,ZA16,01_p,WD,2016-05-10,2016-06-21
128,ZA16,01_p,WD,2016-05-10,2016-06-21
129,ZA16,01_p,WD,2016-05-10,2016-06-21
130,ZA16,01_p,WD,2016-05-10,2016-06-21
131,ZA16,01_p,WD,2016-05-10,2016-06-21
132,ZA16,01_p,WD,2016-05-10,2016-06-21
133,ZA16,01_p,WD,2016-05-10,2016-06-21
134,ZA16,01_p,WD,2016-05-10,2016-06-21
135,ZA16,01_p,WD,2016-05-10,2016-06-21
136,ZA16,01_p,WD,2016-05-10,2016-06-21
137,ZA16,01_p,WD,2016-05-10,2016-06-21
138,ZA16,01_p,WD,2016-05-10,2016-06-21
139,ZA16,01_p,WD,2016-05-10,2016-06-21
140,ZA16,01_p,WD,2016-05-10,2016-06-21
141,ZA16,01_p,WD,2016-05-10,2016-06-21
142,ZA16,01_p,WD,2016-05-10,2016-06-21
143,ZA16,01_p,WD,2016-05-10,2016-06-21
144,ZA16,01_p,WD,2016-05-10,2016-06-21
145,ZA16,01_p,WD,2016-05-10,2016-06-21
146,ZA16,01_p,WD,2016-05-10,2016-06-21
147,ZA16,01_p,WD,2016-05-10,2016-06-21
148,ZA16,01_p,WD,2016-05-10,2016-06-21
149,ZA16,01_p,WD,2016-05-10,2016-06-21
150,ZA16,01_p,WD,2016-05-10,2016-06-21
151,ZA16,04_p,WD,2016-05-10,2016-06-21
152,ZA16,04_p,WD,2016-05-10,2016-06-21
153,ZA16,04_p,WD,2016-05-10,2016-06-21
154,ZA16,04_p,WD,2016-05-10,2016-06-21
155,ZA16,04_p,WD,2016-05-10,2016-06-21
156,ZA16,04_p,WD,2016-05-10,2016-06-21
157,ZA16,04_p,WD,2016-05-10,2016-06-21
158,ZA16,04_p,WD,2016-05-10,2016-06-21
159,ZA16,04_p,WD,2016-05-10,2016-06-21
160,ZA16,04_p,WD,2016-05-10,2016-06-21
161,ZA16,04_p,WD,2016-05-10,2016-06-21
162,ZA16,04_p,WD,2016-05-10,2016-06-21
163,ZA16,04_p,WD,2016-05-10,2016-06-21
164,ZA16,04_p,WD,2016-05-10,2016-06-21
165,ZA16,04_p,WD,2016-05-10,2016-06-21
166,ZA16,04_p,WD,2016-05-10,2016-06-21
167,ZA16,04_p,WD,2016-05-10,2016-06-21
168,ZA16,04_p,WD,2016-05-10,2016-06-21
169,ZA16,04_p,WD,2016-05-10,2016-06-21
170,ZA16,04_p,WD,2016-05-10,2016-06-21
171,ZA16,04_p,WD,2016-05-10,2016-06-21
172,ZA16,04_p,WD,2016-05-10,2016-06-21
173,ZA16,04_p,WD,2016-05-10,2016-06-21
174,ZA16,04_p,WD,2016-05-10,2016-06-21
175,ZA16,04_p,WD,2016-05-10,2016-06-21
176,ZA16,04_p,WD,2016-05-10,2016-06-21
177,ZA16,04_p,WD,2016-05-10,2016-06-21
178,ZA16,04_p,WD,2016-05-10,2016-06-21
179,ZA16,04_p,WD,2016-05-10,2016-06-21
180,ZA16,04_p,WD,2016-05-10,2016-06-21
181,ZA16,01_p,WD,2016-05-10,2016-06-21
182,ZA16,01_p,WD,2016-05-10,2016-06-21
183,ZA16,01_p,WD,2016-05-10,2016-06-21
184,ZA16,01_p,WD,2016-05-10,2016-06-21
185,ZA16,01_p,WD,2016-05-10,2016-06-21
186,ZA16,01_p,WD,2016-05-10,2016-06-21
187,ZA16,01_p,WD,2016-05-10,2016-06-21
188,ZA16,01_p,WD,2016-05-10,2016-06-21
189,ZA16,01_p,WD,2016-05-10,2016-06-21
190,ZA16,01_p,WD,2016-05-10,2016-06-21
191,ZA16,01_p,WD,2016-05-10,2016-06-21
192,ZA16,01_p,WD,2016-05-10,2016-06-21
193,ZA16,01_p,WD,2016-05-10,2016-06-21
194,ZA16,01_p,WD,2016-05-10,2016-06-21
195,ZA16,01_p,WD,2016-05-10,2016-06-21
196,ZA16,01_p,WD,2016-05-10,2016-06-21
197,ZA16,01_p,WD,2016-05-10,2016-06-21
198,ZA16,01_p,WD,2016-05-10,2016-06-21
199,ZA16,01_p,WD,2016-05-10,2016-06-21
200,ZA16,01_p,WD,2016-05-10,2016-06-21
201,ZA16,01_p,WD,2016-05-10,2016-06-21
202,ZA16,01_p,WD,2016-05-10,2016-06-21
203,ZA16,01_p,WD,2016-05-10,2016-06-21
204,ZA16,01_p,WD,2016-05-10,2016-06-21
205,ZA16,01_p,WD,2016-05-10,2016-06-21
206,ZA16,01_p,WD,2016-05-10,2016-06-21
207,ZA16,01_p,WD,2016-05-10,2016-06-21
208,ZA16,01_p,WD,2016-05-10,2016-06-21
209,ZA16,01_p,WD,2016-05-10,2016-06-21
210,ZA16,01_p,WD,2016-05-10,2016-06-21
211,ZA16,04_p,WD,2016-05-10,2016-06-21
212,ZA16,04_p,WD,2016-05-10,2016-06-21
213,ZA16,04_p,WD,2016-05-10,2016-06-21
214,ZA16,04_p,WD,2016-05-10,2016-06-21
215,ZA16,04_p,WD,2016-05-10,2016-06-21
216,ZA16,04_p,WD,2016-05-10,2016-06-21
217,ZA16,04_p,WD,2016-05-10,2016-06-21
218,ZA16,04_p,WD,2016-05-10,2016-06-21
219,ZA16,04_p,WD,2016-05-10,2016-06-21
220,ZA16,04_p,WD,2016-05-10,2016-06-21
221,ZA16,04_p,WD,2016-05-10,2016-06-21
222,ZA16,04_p,WD,2016-05-10,2016-06-21
223,ZA16,04_p,WD,2016-05-10,2016-06-21
224,ZA16,04_p,WD,2016-05-10,2016-06-21
225,ZA16,04_p,WD,2016-05-10,2016-06-21
226,ZA16,04_p,WD,2016-05-10,2016-06-21
227,ZA16,04_p,WD,2016-05-10,2016-06-21
228,ZA16,04_p,WD,2016-05-10,2016-06-21
229,ZA16,04_p,WD,2016-05-10,2016-06-21
230,ZA16,04_p,WD,2016-05-10,2016-06-21
231,ZA16,04_p,WD,2016-05-10,2016-06-21
232,ZA16,04_p,WD,2016-05-10,2016-06-21
233,ZA16,04_p,WD,2016-05-10,2016-06-21
234,ZA16,04_p,WD,2016-05-10,2016-06-21
235,ZA16,04_p,WD,2016-05-10,2016-06-21
236,ZA16,04_p,WD,2016-05-10,2016-06-21
237,ZA16,04_p,WD,2016-05-10,2016-06-21
238,ZA16,04_p,WD,2016-05-10,2016-06-21
239,ZA16,04_p,WD,2016-05-10,2016-06-21
240,ZA16,04_p,WD,2016-05-10,2016-06-21
241,ZA16,01_p,WD,2016-05-10,2016-06-21
242,ZA16,01_p,WD,2016-05-10,2016-06-21
243,ZA16,01_p,WD,2016-05-10,2016-06-21
244,ZA16,01_p,WD,2016-05-10,2016-06-21
245,ZA16,01_p,WD,2016-05-10,2016-06-21
246,ZA16,01_p,WD,2016-05-10,2016-06-21
247,ZA16,01_p,WD,2016-05-10,2016-06-21
248,ZA16,01_p,WD,2016-05-10,2016-06-21
249,ZA16,01_p,WD,2016-05-10,2016-06-21
250,ZA16,01_p,WD,2016-05-10,2016-06-21
251,ZA16,01_p,WD,2016-05-10,2016-06-21
252,ZA16,01_p,WD,2016-05-10,2016-06-21
253,ZA16,01_p,WD,2016-05-10,2016-06-21
254,ZA16,01_p,WD,2016-05-10,2016-06-21
255,ZA16,01_p,WD,2016-05-10,2016-06-21
256,ZA16,01_p,WD,2016-05-10,2016-06-21
257,ZA16,01_p,WD,2016-05-10,2016-06-21
258,ZA16,01_p,WD,2016-05-10,2016-06-21
259,ZA16,01_p,WD,2016-05-10,2016-06-21
260,ZA16,01_p,WD,2016-05-10,2016-06-21
261,ZA16,01_p,WD,2016-05-10,2016-06-21
262,ZA16,01_p,WD,2016-05-10,2016-06-21
263,ZA16,01_p,WD,2016-05-10,2016-06-21
264,ZA16,01_p,WD,2016-05-10,2016-06-21
265,ZA16,01_p,WD,2016-05-10,2016-06-21
266,ZA16,01_p,WD,2016-05-10,2016-06-21
267,ZA16,01_p,WD,2016-05-10,2016-06-21
268,ZA16,01_p,WD,2016-05-10,2016-06-21
269,ZA16,01_p,WD,2016-05-10,2016-06-21
270,ZA16,01_p,WD,2016-05-10,2016-06-21
271,ZA16,04_p,WD,2016-05-10,2016-06-21
272,ZA16,04_p,WD,2016-05-10,2016-06-21
273,ZA16,04_p,WD,2016-05-10,2016-06-21
274,ZA16,04_p,WD,2016-05-10,2016-06-21
275,ZA16,04_p,WD,2016-05-10,2016-06-21
276,ZA16,04_p,WD,2016-05-10,2016-06-21
277,ZA16,04_p,WD,2016-05-10,2016-06-21
278,ZA16,04_p,WD,2016-05-10,2016-06-21
279,ZA16,04_p,WD,2016-05-10,2016-06-21
280,ZA16,04_p,WD,2016-05-10,2016-06-21
281,ZA16,04_p,WD,2016-05-10,2016-06-21
282,ZA16,04_p,WD,2016-05-10,2016-06-21
283,ZA16,04_p,WD,2016-05-10,2016-06-21
284,ZA16,04_p,WD,2016-05-10,2016-06-21
285,ZA16,04_p,WD,2016-05-10,2016-06-21
286,ZA16,04_p,WD,2016-05-10,2016-06-21
287,ZA16,04_p,WD,2016-05-10,2016-06-21
288,ZA16,04_p,WD,2016-05-10,2016-06-21
289,ZA16,04_p,WD,2016-05-10,2016-06-21
290,ZA16,04_p,WD,2016-05-10,2016-06-21
291,ZA16,04_p,WD,2016-05-10,2016-06-21
292,ZA16,04_p,WD,2016-05-10,2016-06-21
293,ZA16,04_p,WD,2016-05-10,2016-06-21
294,ZA16,04_p,WD,2016-05-10,2016-06-21
295,ZA16,04_p,WD,2016-05-10,2016-06-21
296,ZA16,04_p,WD,2016-05-10,2016-06-21
297,ZA16,04_p,WD,2016-05-10,2016-06-21
298,ZA16,04_p,WD,2016-05-10,2016-06-21
299,ZA16,04_p,WD,2016-05-10,2016-06-21
300,ZA16,04_p,WD,2016-05-10,2016-06-21
301,ZA16,01_p,WD,2016-05-10,2016-06-21
302,ZA16,01_p,WD,2016-05-10,2016-06-21
303,ZA16,01_p,WD,2016-05-10,2016-06-21
304,ZA16,01_p,WD,2016-05-10,2016-06-21
305,ZA16,01_p,WD,2016-05-10,2016-06-21
306,ZA16,01_p,WD,2016-05-10,2016-06-21
307,ZA16,01_p,WD,2016-05-10,2016-06-21
308,ZA16,01_p,WD,2016-05-10,2016-06-21
309,ZA16,01_p,WD,2016-05-10,2016-06-21
310,ZA16,01_p,WD,2016-05-10,2016-06-21
311,ZA16,01_p,WD,2016-05-10,2016-06-21
312,ZA16,01_p,WD,2016-05-10,2016-06-21
313,ZA16,01_p,WD,2016-05-10,2016-06-21
314,ZA16,01_p,WD,2016-05-10,2016-06-21
315,ZA16,01_p,WD,2016-05-10,2016-06-21
316,ZA16,01_p,WD,2016-05-10,2016-06-21
317,ZA16,01_p,WD,2016-05-10,2016-06-21
318,ZA16,01_p,WD,2016-05-10,2016-06-21
319,ZA16,01_p,WD,2016-05-10,2016-06-21
320,ZA16,01_p,WD,2016-05-10,2016-06-21
321,ZA16,01_p,WD,2016-05-10,2016-06-21
322,ZA16,01_p,WD,2016-05-10,2016-06-21
323,ZA16,01_p,WD,2016-05-10,2016-06-21
324,ZA16,01_p,WD,2016-05-10,2016-06-21
325,ZA16,01_p,WD,2016-05-10,2016-06-21
326,ZA16,01_p,WD,2016-05-10,2016-06-21
327,ZA16,01_p,WD,2016-05-10,2016-06-21
328,ZA16,01_p,WD,2016-05-10,2016-06-21
329,ZA16,01_p,WD,2016-05-10,2016-06-21
330,ZA16,01_p,WD,2016-05-10,2016-06-21
331,ZA16,04_p,WD,2016-05-10,2016-06-21
332,ZA16,04_p,WD,2016-05-10,2016-06-21
333,ZA16,04_p,WD,2016-05-10,2016-06-21
334,ZA16,04_p,WD,2016-05-10,2016-06-21
335,ZA16,04_p,WD,2016-05-10,2016-06-21
336,ZA16,04_p,WD,2016-05-10,2016-06-21
337,ZA16,04_p,WD,2016-05-10,2016-06-21
338,ZA16,04_p,WD,2016-05-10,2016-06-21
339,ZA16,04_p,WD,2016-05-10,2016-06-21
340,ZA16,04_p,WD,2016-05-10,2016-06-21
341,ZA16,04_p,WD,2016-05-10,2016-06-21
342,ZA16,04_p,WD,2016-05-10,2016-06-21
343,ZA16,04_p,WD,2016-05-10,2016-06-21
344,ZA16,04_p,WD,2016-05-10,2016-06-21
345,ZA16,04_p,WD,2016-05-10,2016-06-21
346,ZA16,04_p,WD,2016-05-10,2016-06-21
347,ZA16,04_p,WD,2016-05-10,2016-06-21
348,ZA16,04_p,WD,2016-05-10,2016-06-21
349,ZA16,04_p,WD,2016-05-10,2016-06-21
350,ZA16,04_p,WD,2016-05-10,2016-06-21
351,ZA16,04_p,WD,2016-05-10,2016-06-21
352,ZA16,04_p,WD,2016-05-10,2016-06-21
353,ZA16,04_p,WD,2016-05-10,2016-06-21
354,ZA16,04_p,WD,2016-05-10,2016-06-21
355,ZA16,04_p,WD,2016-05-10,2016-06-21
356,ZA16,04_p,WD,2016-05-10,2016-06-21
357,ZA16,04_p,WD,2016-05-10,2016-06-21
358,ZA16,04_p,WD,2016-05-10,2016-06-21
359,ZA16,04_p,WD,2016-05-10,2016-06-21
360,ZA16,04_p,WD,2016-05-10,2016-06-21
361,ZA16,01_p,WD,2016-05-10,2016-06-21
362,ZA16,01_p,WD,2016-05-10,2016-06-21
363,ZA16,01_p,WD,2016-05-10,2016-06-21
364,ZA16,01_p,WD,2016-05-10,2016-06-21
365,ZA16,01_p,WD,2016-05-10,2016-06-21
366,ZA16,01_p,WD,2016-05-10,2016-06-21
367,ZA16,01_p,WD,2016-05-10,2016-06-21
368,ZA16,01_p,WD,2016-05-10,2016-06-21
369,ZA16,01_p,WD,2016-05-10,2016-06-21
370,ZA16,01_p,WD,2016-05-10,2016-06-21
371,ZA16,01_p,WD,2016-05-10,2016-06-21
372,ZA16,01_p,WD,2016-05-10,2016-06-21
373,ZA16,01_p,WD,2016-05-10,2016-06-21
374,ZA16,01_p,WD,2016-05-10,2016-06-21
375,ZA16,01_p,WD,2016-05-10,2016-06-21
376,ZA16,01_p,WD,2016-05-10,2016-06-21
377,ZA16,01_p,WD,2016-05-10,2016-06-21
378,ZA16,01_p,WD,2016-05-10,2016-06-21
379,ZA16,01_p,WD,2016-05-10,2016-06-21
380,ZA16,01_p,WD,2016-05-10,2016-06-21
381,ZA16,01_p,WD,2016-05-10,2016-06-21
382,ZA16,01_p,WD,2016-05-10,2016-06-21
383,ZA16,01_p,WD,2016-05-10,2016-06-21
384,ZA16,01_p,WD,2016-05-10,2016-06-21
385,ZA16,01_p,WD,2016-05-10,2016-06-21
386,ZA16,01_p,WD,2016-05-10,2016-06-21
387,ZA16,01_p,WD,2016-05-10,2016-06-21
388,ZA16,01_p,WD,2016-05-10,2016-06-21
389,ZA16,01_p,WD,2016-05-10,2016-06-21
390,ZA16,01_p,WD,2016-05-10,2016-06-21
391,ZA16,04_p,WD,2016-05-10,2016-06-21
392,ZA16,04_p,WD,2016-05-10,2016-06-21
393,ZA16,04_p,WD,2016-05-10,2016-06-21
394,ZA16,04_p,WD,2016-05-10,2016-06-21
395,ZA16,04_p,WD,2016-05-10,2016-06-21
396,ZA16,04_p,WD,2016-05-10,2016-06-21
397,ZA16,04_p,WD,2016-05-10,2016-06-21
398,ZA16,04_p,WD,2016-05-10,2016-06-21
399,ZA16,04_p,WD,2016-05-10,2016-06-21
400,ZA16,04_p,WD,2016-05-10,2016-06-21
401,ZA16,04_p,WD,2016-05-10,2016-06-21
402,ZA16,04_p,WD,2016-05-10,2016-06-21
403,ZA16,04_p,WD,2016-05-10,2016-06-21
404,ZA16,04_p,WD,2016-05-10,2016-06-21
405,ZA16,04_p,WD,2016-05-10,2016-06-21
406,ZA16,04_p,WD,2016-05-10,2016-06-21
407,ZA16,04_p,WD,2016-05-10,2016-06-21
408,ZA16,04_p,WD,2016-05-10,2016-06-21
409,ZA16,04_p,WD,2016-05-10,2016-06-21
410,ZA16,04_p,WD,2016-05-10,2016-06-21
411,ZA16,04_p,WD,2016-05-10,2016-06-21
412,ZA16,04_p,WD,2016-05-10,2016-06-21
413,ZA16,04_p,WD,2016-05-10,2016-06-21
414,ZA16,04_p,WD,2016-05-10,2016-06-21
415,ZA16,04_p,WD,2016-05-10,2016-06-21
416,ZA16,04_p,WD,2016-05-10,2016-06-21
417,ZA16,04_p,WD,2016-05-10,2016-06-21
418,ZA16,04_p,WD,2016-05-10,2016-06-21
419,ZA16,04_p,WD,2016-05-10,2016-06-21
420,ZA16,04_p,WD,2016-05-10,2016-06-21
421,ZA16,01_p,WD,2016-05-10,2016-06-21
422,ZA16,01_p,WD,2016-05-10,2016-06-21
423,ZA16,01_p,WD,2016-05-10,2016-06-21
424,ZA16,01_p,WD,2016-05-10,2016-06-21
425,ZA16,01_p,WD,2016-05-10,2016-06-21
426,ZA16,01_p,WD,2016-05-10,2016-06-21
427,ZA16,01_p,WD,2016-05-10,2016-06-21
428,ZA16,01_p,WD,2016-05-10,2016-06-21
429,ZA16,01_p,WD,2016-05-10,2016-06-21
430,ZA16,01_p,WD,2016-05-10,2016-06-21
431,ZA16,01_p,WD,2016-05-10,2016-06-21
432,ZA16,01_p,WD,2016-05-10,2016-06-21
433,ZA16,01_p,WD,2016-05-10,2016-06-21
434,ZA16,01_p,WD,2016-05-10,2016-06-21
435,ZA16,01_p,WD,2016-05-10,2016-06-21
436,ZA16,01_p,WD,2016-05-10,2016-06-21
437,ZA16,01_p,WD,2016-05-10,2016-06-21
438,ZA16,01_p,WD,2016-05-10,2016-06-21
439,ZA16,01_p,WD,2016-05-10,2016-06-21
440,ZA16,01_p,WD,2016-05-10,2016-06-21
441,ZA16,01_p,WD,2016-05-10,2016-06-21
442,ZA16,01_p,WD,2016-05-10,2016-06-21
443,ZA16,01_p,WD,2016-05-10,2016-06-21
444,ZA16,01_p,WD,2016-05-10,2016-06-21
445,ZA16,01_p,WD,2016-05-10,2016-06-21
446,ZA16,01_p,WD,2016-05-10,2016-06-21
447,ZA16,01_p,WD,2016-05-10,2016-06-21
448,ZA16,01_p,WD,2016-05-10,2016-06-21
449,ZA16,01_p,WD,2016-05-10,2016-06-21
450,ZA16,01_p,WD,2016-05-10,2016-06-21
451,ZA16,04_p,WD,2016-05-10,2016-06-21
452,ZA16,04_p,WD,2016-05-10,2016-06-21
453,ZA16,04_p,WD,2016-05-10,2016-06-21
454,ZA16,04_p,WD,2016-05-10,2016-06-21
455,ZA16,04_p,WD,2016-05-10,2016-06-21
456,ZA16,04_p,WD,2016-05-10,2016-06-21
457,ZA16,04_p,WD,2016-05-10,2016-06-21
458,ZA16,04_p,WD,2016-05-10,2016-06-21
459,ZA16,04_p,WD,2016-05-10,2016-06-21
460,ZA16,04_p,WD,2016-05-10,2016-06-21
461,ZA16,04_p,WD,2016-05-10,2016-06-21
462,ZA16,04_p,WD,2016-05-10,2016-06-21
463,ZA16,04_p,WD,2016-05-10,2016-06-21
464,ZA16,04_p,WD,2016-05-10,2016-06-21
465,ZA16,04_p,WD,2016-05-10,2016-06-21
466,ZA16,04_p,WD,2016-05-10,2016-06-21
467,ZA16,04_p,WD,2016-05-10,2016-06-21
468,ZA16,04_p,WD,2016-05-10,2016-06-21
469,ZA16,04_p,WD,2016-05-10,2016-06-21
470,ZA16,04_p,WD,2016-05-10,2016-06-21
471,ZA16,04_p,WD,2016-05-10,2016-06-21
472,ZA16,04_p,WD,2016-05-10,2016-06-21
473,ZA16,04_p,WD,2016-05-10,2016-06-21
474,ZA16,04_p,WD,2016-05-10,2016-06-21
475,ZA16,04_p,WD,2016-05-10,2016-06-21
476,ZA16,04_p,WD,2016-05-10,2016-06-21
477,ZA16,04_p,WD,2016-05-10,2016-06-21
478,ZA16,04_p,WD,2016-05-10,2016-06-21
479,ZA16,04_p,WD,2016-05-10,2016-06-21
480,ZA16,04_p,WD,2016-05-10,2016-06-21
481,ZA16,01_p,WD,2016-05-10,2016-06-20
482,ZA16,01_p,WD,2016-05-10,2016-06-20
483,ZA16,01_p,WD,2016-05-10,2016-06-20
484,ZA16,01_p,WD,2016-05-10,2016-06-20
485,ZA16,01_p,WD,2016-05-10,2016-06-20
486,ZA16,01_p,WD,2016-05-10,2016-06-20
487,ZA16,01_p,WD,2016-05-10,2016-06-20
488,ZA16,01_p,WD,2016-05-10,2016-06-20
489,ZA16,01_p,WD,2016-05-10,2016-06-20
490,ZA16,01_p,WD,2016-05-10,2016-06-20
491,ZA16,01_p,WD,2016-05-10,2016-06-20
492,ZA16,01_p,WD,2016-05-10,2016-06-20
493,ZA16,01_p,WD,2016-05-10,2016-06-20
494,ZA16,01_p,WD,2016-05-10,2016-06-20
495,ZA16,01_p,WD,2016-05-10,2016-06-20
496,ZA16,01_p,WD,2016-05-10,2016-06-20
497,ZA16,01_p,WD,2016-05-10,2016-06-20
498,ZA16,01_p,WD,2016-05-10,2016-06-20
499,ZA16,01_p,WD,2016-05-10,2016-06-20
500,ZA16,01_p,WD,2016-05-10,2016-06-20
501,ZA16,01_p,WD,2016-05-10,2016-06-20
502,ZA16,01_p,WD,2016-05-10,2016-06-20
