"Date","Manip","Area","AirTemperature","PAR","RH","VPD"
2012-05-22 13:45:00,"ZB12","05_p",24.4,245.5,34.2,2.01854534046374
2012-05-22 13:45:00,"ZB12","06_p",25.2,207,33,2.15591903050442
2012-05-22 14:00:00,"ZB12","01_p",25,383,33.7,2.10812624215562
2012-05-22 14:00:00,"ZB12","02_p",25.4,364.4,33,2.18172110580053
2012-05-22 14:00:00,"ZB12","04_p",24.4,387,34,2.02468073663536
2012-05-22 14:00:00,"ZB12","05_p",24.9,379.5,33.1,2.11455509728727
2012-05-22 14:00:00,"ZB12","06_p",25.7,330.7,31.9,2.25739308900823
2012-05-22 14:15:00,"ZB12","01_p",25.3,532.5,32.7,2.17849752705439
2012-05-22 14:15:00,"ZB12","02_p",25.7,492.8,32.2,2.24744862606106
2012-05-22 14:15:00,"ZB12","04_p",25.2,403.2,32.8,2.16235460969995
2012-05-22 14:15:00,"ZB12","05_p",25.5,507.9,32.1,2.22420436923931
2012-05-22 14:15:00,"ZB12","06_p",26.1,448.4,31.2,2.33526237480154
2012-05-22 14:30:00,"ZB12","01_p",25,171.2,32.9,2.13356366287545
2012-05-22 14:30:00,"ZB12","02_p",25.5,149,32.5,2.21110154526736
2012-05-22 14:30:00,"ZB12","04_p",24.8,179.2,33.2,2.09882970941569
2012-05-22 14:30:00,"ZB12","05_p",25.2,176.1,32.3,2.17844355768879
2012-05-22 14:30:00,"ZB12","06_p",26.2,148.5,30.8,2.36276384409759
2012-05-22 14:45:00,"ZB12","01_p",25.3,225.9,32.9,2.17202353737518
2012-05-22 14:45:00,"ZB12","02_p",25.8,205.6,32.3,2.25747750396122
2012-05-22 14:45:00,"ZB12","04_p",25.2,223.6,33.2,2.14948345130888
2012-05-22 14:45:00,"ZB12","05_p",25.5,230.1,32.5,2.21110154526736
2012-05-22 14:45:00,"ZB12","06_p",26.3,170,31,2.36989099110408
2012-05-22 15:00:00,"ZB12","01_p",24.8,154.8,33.8,2.07997794555867
2012-05-22 15:00:00,"ZB12","02_p",25.3,155,32.8,2.17526053221479
2012-05-22 15:00:00,"ZB12","04_p",24.7,165.9,33.6,2.07383749040785
2012-05-22 15:00:00,"ZB12","05_p",25.2,169.4,32.7,2.16557239929772
2012-05-22 15:00:00,"ZB12","06_p",25.8,120,31.7,2.27748469011154
2012-05-22 15:15:00,"ZB12","01_p",24.6,165.4,34.9,2.02111757319825
2012-05-22 15:15:00,"ZB12","02_p",25,152,34.1,2.09540753179571
2012-05-22 15:15:00,"ZB12","04_p",24.6,171.6,35.2,2.01180366733098
2012-05-22 15:15:00,"ZB12","05_p",24.9,177.7,33.6,2.09875124753176
2012-05-22 15:15:00,"ZB12","06_p",25.6,120.9,32.7,2.2176782054384
2012-05-22 15:30:00,"ZB12","01_p",24.4,177.6,38.8,1.87743122851642
2012-05-22 15:30:00,"ZB12","02_p",24.9,167.5,37.1,1.98812429924318
2012-05-22 15:30:00,"ZB12","04_p",24.5,187.8,38.5,1.89796280547032
2012-05-22 15:30:00,"ZB12","05_p",24.9,188.2,36.3,2.013410458852
2012-05-22 15:30:00,"ZB12","06_p",25.6,131.5,34.7,2.15177394970471
2012-05-22 15:45:00,"ZB12","01_p",24.5,177.5,40.4,1.83932655619563
2012-05-22 15:45:00,"ZB12","02_p",24.9,170.5,39.1,1.92490890022114
2012-05-22 15:45:00,"ZB12","04_p",24.7,189.9,39.7,1.88331928722279
2012-05-22 15:45:00,"ZB12","05_p",25.1,187.4,38.1,1.97998539205995
2012-05-22 15:45:00,"ZB12","06_p",25.9,135.4,36.2,2.14007106442688
2012-05-22 16:00:00,"ZB12","01_p",24.6,172,41.7,1.81000237354006
2012-05-22 16:00:00,"ZB12","02_p",24.8,153,40.2,1.87889246441704
2012-05-22 16:00:00,"ZB12","04_p",24.5,175.3,41.1,1.81772372751548
2012-05-22 16:00:00,"ZB12","05_p",24.9,179.8,39.4,1.91542659036784
2012-05-22 16:00:00,"ZB12","06_p",25.5,121.6,38,2.03093771565298
2012-05-22 16:15:00,"ZB12","01_p",24.6,215.4,42.1,1.7975838323837
2012-05-22 16:15:00,"ZB12","02_p",25.1,196.4,40.7,1.89681960822544
2012-05-22 16:15:00,"ZB12","04_p",24.8,225.7,41.7,1.83176305477447
2012-05-22 16:15:00,"ZB12","05_p",25,222.1,39.9,1.91098623157696
2012-05-22 16:15:00,"ZB12","06_p",25.4,166.1,38.7,1.99611199679959
2012-05-22 16:30:00,"ZB12","01_p",25.9,223.1,39.3,2.03608642023059
2012-05-22 16:30:00,"ZB12","02_p",26.3,201.2,38.6,2.10885951962015
2012-05-22 16:30:00,"ZB12","04_p",26.2,222.4,39,2.08278315736926
2012-05-22 16:30:00,"ZB12","05_p",26.3,230.2,37.8,2.13633651661846
2012-05-22 16:30:00,"ZB12","06_p",26.3,171.1,36.8,2.17068276286634
2012-05-22 16:45:00,"ZB12","01_p",26.5,221.8,37.7,2.16516843176851
2012-05-22 16:45:00,"ZB12","02_p",26.6,190.1,36.9,2.20593294362588
2012-05-22 16:45:00,"ZB12","04_p",26.8,228,37.7,2.20375785995129
2012-05-22 16:45:00,"ZB12","05_p",26.7,227.2,36.3,2.24006063851581
2012-05-22 16:45:00,"ZB12","06_p",26.9,162.3,35.5,2.29503397628299
2012-05-22 17:00:00,"ZB12","01_p",27,197.7,36.1,2.28708304368438
2012-05-22 17:00:00,"ZB12","02_p",27.1,188.1,35.6,2.31855130673967
2012-05-22 17:00:00,"ZB12","04_p",27.1,200,35.9,2.30775060189461
2012-05-22 17:00:00,"ZB12","05_p",27.3,214.3,34.8,2.37504734485385
2012-05-22 17:00:00,"ZB12","06_p",27.4,157.9,34.1,2.41464983320319
2012-05-22 17:15:00,"ZB12","01_p",26.3,21.8,36.6,2.17755201211592
2012-05-22 17:15:00,"ZB12","02_p",26.6,9.8,36,2.23739632950961
2012-05-22 17:15:00,"ZB12","04_p",26.3,30.4,36.2,2.19129051061508
2012-05-22 17:15:00,"ZB12","05_p",26.5,34.5,35.2,2.25205320029854
2012-05-22 17:15:00,"ZB12","06_p",26.7,30.9,34.9,2.28929274046121
2012-05-22 17:30:00,"ZB12","01_p",24.6,21.6,39.6,1.87519971461097
2012-05-22 17:30:00,"ZB12","02_p",25,6.9,38.9,1.94278300747675
2012-05-22 17:30:00,"ZB12","04_p",24.8,25,39.3,1.90717011020258
2012-05-22 17:30:00,"ZB12","05_p",24.9,30.6,38.2,1.95335582978106
2012-05-22 17:30:00,"ZB12","06_p",25.5,26.8,37.2,2.05714336359689
2012-05-22 17:45:00,"ZB12","01_p",24.4,10.2,40.5,1.82528036105763
2012-05-22 17:45:00,"ZB12","02_p",24.7,0.2,39.6,1.88644253645534
2012-05-22 17:45:00,"ZB12","04_p",24.5,11.7,40.3,1.84241267457851
2012-05-22 17:45:00,"ZB12","05_p",24.5,16.2,39.4,1.87018774002442
2012-05-22 17:45:00,"ZB12","06_p",25.1,14.7,37.9,1.98638276004722
2012-05-22 18:00:00,"ZB12","01_p",25.5,13.4,38.7,2.00800777370206
2012-05-22 18:00:00,"ZB12","02_p",25.5,2,38.1,2.02766200965999
2012-05-22 18:00:00,"ZB12","04_p",25.6,18.3,38.8,2.01667022545067
2012-05-22 18:00:00,"ZB12","05_p",25.4,23.8,38.5,2.00262459711541
2012-05-22 18:00:00,"ZB12","06_p",25.9,24.9,36.7,2.12329934762103
2012-05-22 18:15:00,"ZB12","01_p",25.7,8.6,39.1,2.01872597827608
2012-05-22 18:15:00,"ZB12","02_p",25.6,0.3,38.3,2.03314628938409
2012-05-22 18:15:00,"ZB12","04_p",25.6,10.4,39.5,1.99360373594388
2012-05-22 18:15:00,"ZB12","05_p",25.7,16.6,39.1,2.01872597827608
2012-05-22 18:15:00,"ZB12","06_p",26,14.5,37.2,2.11903429956625
2012-05-22 18:30:00,"ZB12","01_p",25.5,3.6,40,1.96542359579321
2012-05-22 18:30:00,"ZB12","02_p",25.4,0,39.4,1.97331789569421
2012-05-22 18:30:00,"ZB12","04_p",25.7,2.3,40.4,1.975633305505
2012-05-22 18:30:00,"ZB12","05_p",25.5,2.8,40,1.96542359579321
2012-05-22 18:30:00,"ZB12","06_p",26,4,38.3,2.08191745673945
2012-05-22 18:45:00,"ZB12","01_p",25.4,1.5,41.1,1.91796079300972
2012-05-22 18:45:00,"ZB12","02_p",25.4,0,40.8,1.92772969348345
2012-05-22 18:45:00,"ZB12","04_p",25.4,0.4,41.7,1.89842299206225
2012-05-22 18:45:00,"ZB12","05_p",25.3,2.3,40.9,1.91306395020676
2012-05-22 18:45:00,"ZB12","06_p",25.8,4.4,39.7,2.01072220810726
2012-05-22 19:00:00,"ZB12","01_p",25,1.2,42.2,1.83785364700746
2012-05-22 19:00:00,"ZB12","02_p",25.2,0,42,1.86631796670532
2012-05-22 19:00:00,"ZB12","04_p",25.2,0.2,42.9,1.83735786032541
2012-05-22 19:00:00,"ZB12","05_p",25.2,0.8,42.2,1.85988238750978
2012-05-22 19:00:00,"ZB12","06_p",25.5,2.9,41,1.93266653586332
2012-05-22 19:15:00,"ZB12","01_p",24.9,0.2,43.6,1.78267425242155
2012-05-22 19:15:00,"ZB12","02_p",25,0,43.2,1.80605687110768
2012-05-22 19:15:00,"ZB12","04_p",24.9,0.1,44.2,1.76370963271494
2012-05-22 19:15:00,"ZB12","05_p",24.9,0.5,43.3,1.79215656227486
2012-05-22 19:15:00,"ZB12","06_p",25.3,1.9,42.2,1.87098301729189
2012-05-22 19:30:00,"ZB12","01_p",24.8,0.6,44.9,1.73122031420366
2012-05-22 19:30:00,"ZB12","02_p",24.9,0,44.3,1.76054886276384
2012-05-22 19:30:00,"ZB12","04_p",24.5,0,45.2,1.69119287381746
2012-05-22 19:30:00,"ZB12","05_p",24.8,0.5,44.3,1.75007207806069
2012-05-22 19:30:00,"ZB12","06_p",25.1,0.9,43.5,1.80725645640367
2012-05-22 19:45:00,"ZB12","01_p",24.6,1.7,45.9,1.67960769139824
2012-05-22 19:45:00,"ZB12","02_p",24.6,0,45.2,1.70134013842188
2012-05-22 19:45:00,"ZB12","04_p",24.5,0.1,46.4,1.65415945322292
2012-05-22 19:45:00,"ZB12","05_p",24.6,0.9,45.5,1.6920262325546
2012-05-22 19:45:00,"ZB12","06_p",24.8,1.6,44.7,1.73750423548934
2012-05-22 20:00:00,"ZB12","01_p",24.1,0.8,46.9,1.59990968590628
2012-05-22 20:00:00,"ZB12","02_p",24.5,0,46.2,1.66033168998867
2012-05-22 20:00:00,"ZB12","04_p",24.5,0.1,47.1,1.63255662454277
2012-05-22 20:00:00,"ZB12","05_p",24.5,0.2,46.1,1.66341780837155
2012-05-22 20:00:00,"ZB12","06_p",24.8,1.5,45.6,1.7092265897038
2012-05-22 20:15:00,"ZB12","01_p",24.1,0,47.9,1.56977955999467
2012-05-22 20:15:00,"ZB12","02_p",24.4,0,47.2,1.61974458930829
2012-05-22 20:15:00,"ZB12","04_p",24.1,0.2,48.1,1.56375353481235
2012-05-22 20:15:00,"ZB12","05_p",24.3,0.3,46.8,1.62226695273401
2012-05-22 20:15:00,"ZB12","06_p",24.6,2.3,46.5,1.66097987966369
2012-05-22 20:30:00,"ZB12","01_p",24,0.3,48.7,1.53642190817198
2012-05-22 20:30:00,"ZB12","02_p",24.3,0,47.7,1.59482258699227
2012-05-22 20:30:00,"ZB12","04_p",24.2,0,49.1,1.54285311766851
2012-05-22 20:30:00,"ZB12","05_p",24.3,0.3,47.7,1.59482258699227
2012-05-22 20:30:00,"ZB12","06_p",24.5,1.8,47.4,1.62329826939413
2012-05-22 20:45:00,"ZB12","01_p",23.8,1.1,49.6,1.4914273812034
2012-05-22 20:45:00,"ZB12","02_p",24.2,0,48.5,1.56103999135419
2012-05-22 20:45:00,"ZB12","04_p",24.1,0.3,49.7,1.51554533335378
2012-05-22 20:45:00,"ZB12","05_p",24,0.3,48.7,1.53642190817198
2012-05-22 20:45:00,"ZB12","06_p",24.3,1.7,48.4,1.57347696919313
2012-05-22 21:00:00,"ZB12","01_p",23.9,1.1,50.1,1.48553839904807
2012-05-22 21:00:00,"ZB12","02_p",24.1,0,49.1,1.53362340890074
2012-05-22 21:00:00,"ZB12","04_p",23.8,0,50.6,1.46183556808429
2012-05-22 21:00:00,"ZB12","05_p",23.9,0.6,49.6,1.50042355334714
2012-05-22 21:00:00,"ZB12","06_p",24.1,1.2,49.1,1.53362340890074
2012-05-22 21:15:00,"ZB12","01_p",23.8,0.7,50.7,1.45887638677238
2012-05-22 21:15:00,"ZB12","02_p",24,0,49.7,1.50647216337331
2012-05-22 21:15:00,"ZB12","04_p",23.8,0,51.5,1.43520293627709
2012-05-22 21:15:00,"ZB12","05_p",23.8,0,50.3,1.47071311202002
2012-05-22 21:15:00,"ZB12","06_p",24.2,1.5,49.9,1.51860395275427
2012-05-22 21:30:00,"ZB12","01_p",23.8,0.6,51.4,1.438162117589
2012-05-22 21:30:00,"ZB12","02_p",23.9,0,50.5,1.4736302756088
2012-05-22 21:30:00,"ZB12","04_p",23.8,0.5,51.9,1.42336621102944
2012-05-22 21:30:00,"ZB12","05_p",23.8,0.3,51,1.44999884283664
2012-05-22 21:30:00,"ZB12","06_p",24,1.5,50.8,1.47352744409477
2012-05-22 21:45:00,"ZB12","01_p",23.6,0.3,51.8,1.40925365205469
2012-05-22 21:45:00,"ZB12","02_p",23.7,0,51.2,1.4354156042511
2012-05-22 21:45:00,"ZB12","04_p",23.5,0,52.5,1.38044164290017
2012-05-22 21:45:00,"ZB12","05_p",23.5,0.4,51.7,1.40369118635954
2012-05-22 21:45:00,"ZB12","06_p",23.9,2,51.2,1.45279105959009
2012-05-22 22:00:00,"ZB12","01_p",23.5,1,52.4,1.38334783583259
2012-05-22 22:00:00,"ZB12","02_p",23.7,0,51.9,1.41482562632127
2012-05-22 22:00:00,"ZB12","04_p",23.4,0,52.9,1.3605850060792
2012-05-22 22:00:00,"ZB12","05_p",23.4,0.6,52.2,1.38080601466212
2012-05-22 22:00:00,"ZB12","06_p",23.8,0.6,51.8,1.42632539234135
2012-05-22 22:15:00,"ZB12","01_p",23.6,1.1,52.8,1.3800160244187
2012-05-22 22:15:00,"ZB12","02_p",23.7,0,52.2,1.40600135006562
2012-05-22 22:15:00,"ZB12","04_p",23.5,0,53.4,1.35428590650838
2012-05-22 22:15:00,"ZB12","05_p",23.5,0.2,52.6,1.37753544996775
2012-05-22 22:15:00,"ZB12","06_p",23.8,1.9,52.2,1.41448866709371
2012-05-22 22:30:00,"ZB12","01_p",23.5,0.9,53,1.36591067823806
2012-05-22 22:30:00,"ZB12","02_p",23.6,0,52.6,1.3858635499459
2012-05-22 22:30:00,"ZB12","04_p",23.4,0,53.9,1.33169785096075
2012-05-22 22:30:00,"ZB12","05_p",23.4,0.9,52.8,1.36347372159105
2012-05-22 22:30:00,"ZB12","06_p",23.6,0.5,52.6,1.3858635499459
2012-05-22 22:45:00,"ZB12","01_p",23.4,1.3,53.5,1.34325271300813
2012-05-22 22:45:00,"ZB12","02_p",23.5,0,53,1.36591067823806
2012-05-22 22:45:00,"ZB12","04_p",23.4,0,53.7,1.33747528198444
2012-05-22 22:45:00,"ZB12","05_p",23.3,1,52.9,1.35239647247177
2012-05-22 22:45:00,"ZB12","06_p",23.6,1.8,52.5,1.3887873127095
2012-05-22 23:00:00,"ZB12","01_p",23.2,1.1,53.5,1.32712685958719
2012-05-22 23:00:00,"ZB12","02_p",23.6,0,52.6,1.3858635499459
2012-05-22 23:00:00,"ZB12","04_p",23.4,0,53.4,1.34614142851997
2012-05-22 23:00:00,"ZB12","05_p",23.3,0.3,52.2,1.37249578310299
2012-05-22 23:00:00,"ZB12","06_p",23.7,1.5,52.1,1.40894277548417
2012-05-22 23:15:00,"ZB12","01_p",24,1.1,52.2,1.43159780137662
2012-05-22 23:15:00,"ZB12","02_p",24.1,0,51.6,1.45829809412173
2012-05-22 23:15:00,"ZB12","04_p",23.9,0,52.4,1.4170666892723
2012-05-22 23:15:00,"ZB12","05_p",24.1,0.8,50.4,1.49445424521566
2012-05-22 23:15:00,"ZB12","06_p",23.7,1.8,52.6,1.39423564839144
2012-05-22 23:30:00,"ZB12","01_p",23,0.4,56.9,1.21530006287578
2012-05-22 23:30:00,"ZB12","02_p",23.1,0,55.6,1.259554120216
2012-05-22 23:30:00,"ZB12","04_p",22.6,0,57.4,1.17242605268408
2012-05-22 23:30:00,"ZB12","05_p",22.5,1.1,56.3,1.19541776356942
2012-05-22 23:30:00,"ZB12","06_p",21.7,1,60.6,1.02650588941911
2012-05-22 23:45:00,"ZB12","01_p",21.3,0.8,62.8,0.945743147530421
2012-05-22 23:45:00,"ZB12","02_p",22,0,60.4,1.0507887095667
2012-05-22 23:45:00,"ZB12","04_p",21.2,0,63.5,0.922272623055108
2012-05-22 23:45:00,"ZB12","05_p",21,0.7,62.5,0.935974459382342
2012-05-22 23:45:00,"ZB12","06_p",20.3,0.7,66.3,0.805620106447785
2012-05-23 00:00:00,"ZB12","01_p",21.2,1.2,64.4,0.899531654267448
2012-05-23 00:00:00,"ZB12","02_p",21.5,0,62.2,0.972844874641797
2012-05-23 00:00:00,"ZB12","04_p",21,0,65.1,0.871080230198499
2012-05-23 00:00:00,"ZB12","05_p",20.8,0.4,63.9,0.890016502890919
2012-05-23 00:00:00,"ZB12","06_p",20.3,1.9,67.7,0.772152208850547
2012-05-23 00:15:00,"ZB12","01_p",21.2,1.4,64.4,0.899531654267448
2012-05-23 00:15:00,"ZB12","02_p",21.7,0,62.4,0.979609681273062
2012-05-23 00:15:00,"ZB12","04_p",21.1,0,64.8,0.8839816961895
2012-05-23 00:15:00,"ZB12","05_p",21.1,0.2,63.3,0.92165137074303
2012-05-23 00:15:00,"ZB12","06_p",20.7,1.8,66.4,0.82329624851417
2012-05-23 00:30:00,"ZB12","01_p",21.2,0.9,64,0.909638751506408
2012-05-23 00:30:00,"ZB12","02_p",21.8,0,62.3,0.988235053902409
2012-05-23 00:30:00,"ZB12","04_p",21.2,0.1,64.3,0.902058428577188
2012-05-23 00:30:00,"ZB12","05_p",21.5,0.5,62.5,0.965123883573211
2012-05-23 00:30:00,"ZB12","06_p",21.2,1.5,65.1,0.881844234099268
2012-05-23 00:45:00,"ZB12","01_p",21.6,0.8,63.4,0.947743046377656
2012-05-23 00:45:00,"ZB12","02_p",21.9,0,61.7,1.01011155814822
2012-05-23 00:45:00,"ZB12","04_p",21.6,0.2,63.4,0.947743046377656
2012-05-23 00:45:00,"ZB12","05_p",21.8,0.8,61.7,1.00396293274436
2012-05-23 00:45:00,"ZB12","06_p",21.5,1.2,63.6,0.936813582988397
2012-05-23 01:00:00,"ZB12","01_p",21.5,0.6,63.4,0.941960910367454
2012-05-23 01:00:00,"ZB12","02_p",22,0,61.7,1.01629312061628
2012-05-23 01:00:00,"ZB12","04_p",21.6,0,63.4,0.947743046377656
2012-05-23 01:00:00,"ZB12","05_p",21.7,1.1,61.7,0.997847095552082
2012-05-23 01:00:00,"ZB12","06_p",21.7,1.9,63.2,0.958766922097039
2012-05-23 01:15:00,"ZB12","01_p",21.6,1.2,63.8,0.937385198876261
2012-05-23 01:15:00,"ZB12","02_p",22,0,62.1,1.00567909324692
2012-05-23 01:15:00,"ZB12","04_p",21.7,0.1,63.7,0.945740197612025
2012-05-23 01:15:00,"ZB12","05_p",21.8,0.6,61.8,1.00134161960403
2012-05-23 01:15:00,"ZB12","06_p",21.6,1.7,63.4,0.947743046377656
2012-05-23 01:30:00,"ZB12","01_p",21.7,1.2,64.2,0.932713473127011
2012-05-23 01:30:00,"ZB12","02_p",22,0,62.2,1.00302558640458
2012-05-23 01:30:00,"ZB12","04_p",21.6,0.1,64.2,0.927027351374865
2012-05-23 01:30:00,"ZB12","05_p",21.8,0.3,62.2,0.990856367042734
2012-05-23 01:30:00,"ZB12","06_p",21.6,1.8,63.8,0.937385198876261
2012-05-23 01:45:00,"ZB12","01_p",21.5,1.7,64.8,0.905929618714055
2012-05-23 01:45:00,"ZB12","02_p",21.9,0,62.8,0.98110052123013
2012-05-23 01:45:00,"ZB12","04_p",21.6,0,64.5,0.919258965748819
2012-05-23 01:45:00,"ZB12","05_p",21.7,0.7,62.6,0.974398991479056
2012-05-23 01:45:00,"ZB12","06_p",21.6,2.3,64.2,0.927027351374865
2012-05-23 02:00:00,"ZB12","01_p",21.5,1.1,65.1,0.898208627645469
2012-05-23 02:00:00,"ZB12","02_p",21.9,0,63.4,0.965276319274805
2012-05-23 02:00:00,"ZB12","04_p",21.8,0.2,64.9,0.920080912253967
2012-05-23 02:00:00,"ZB12","05_p",21.7,1,63,0.963977611891045
2012-05-23 02:00:00,"ZB12","06_p",21.6,2,64.6,0.91666950387347
2012-05-23 02:15:00,"ZB12","01_p",21.5,1,65.2,0.89563496395594
2012-05-23 02:15:00,"ZB12","02_p",22.1,0,63.6,0.971782841027144
2012-05-23 02:15:00,"ZB12","04_p",21.5,0,65.4,0.890487636576883
2012-05-23 02:15:00,"ZB12","05_p",21.8,0.6,63.4,0.959400609358838
2012-05-23 02:15:00,"ZB12","06_p",21.5,1.5,64.8,0.905929618714055
2012-05-23 02:30:00,"ZB12","01_p",21.4,1.6,65.4,0.885050684468138
2012-05-23 02:30:00,"ZB12","02_p",21.9,0,63.6,0.960001585289697
2012-05-23 02:30:00,"ZB12","04_p",21.6,0,65.3,0.898543270746029
2012-05-23 02:30:00,"ZB12","05_p",21.7,1.3,63.3,0.956161577200036
2012-05-23 02:30:00,"ZB12","06_p",21.6,1.4,64.7,0.914080041998121
2012-05-23 02:45:00,"ZB12","01_p",21.7,0.7,65.5,0.898843989465974
2012-05-23 02:45:00,"ZB12","02_p",21.9,0,63.8,0.954726851304589
2012-05-23 02:45:00,"ZB12","04_p",21.7,0,65.4,0.901449334362977
2012-05-23 02:45:00,"ZB12","05_p",21.8,0.2,63.4,0.959400609358838
2012-05-23 02:45:00,"ZB12","06_p",21.7,2.1,64.7,0.919686748641997
2012-05-23 03:00:00,"ZB12","01_p",21.5,0.6,65.9,0.87761931812924
2012-05-23 03:00:00,"ZB12","02_p",21.8,0,64.1,0.941051417376565
2012-05-23 03:00:00,"ZB12","04_p",21.7,0,65.6,0.896238644568972
2012-05-23 03:00:00,"ZB12","05_p",21.8,0.4,63.7,0.951536669937863
2012-05-23 03:00:00,"ZB12","06_p",21.7,0.8,64.8,0.917081403744994
2012-05-23 03:15:00,"ZB12","01_p",21.5,0.3,66.2,0.869898327060655
2012-05-23 03:15:00,"ZB12","02_p",22,0,64.4,0.944648435873096
2012-05-23 03:15:00,"ZB12","04_p",21.7,0,65.9,0.888422609877963
2012-05-23 03:15:00,"ZB12","05_p",21.9,0.5,64,0.949452117319481
2012-05-23 03:15:00,"ZB12","06_p",21.7,1.9,65.1,0.909265369053986
2012-05-23 03:30:00,"ZB12","01_p",21.6,1,66.2,0.87523811386789
2012-05-23 03:30:00,"ZB12","02_p",21.9,0,64.7,0.930990548371601
2012-05-23 03:30:00,"ZB12","04_p",21.7,0,66.2,0.880606575186955
2012-05-23 03:30:00,"ZB12","05_p",21.7,0.8,64.2,0.932713473127011
2012-05-23 03:30:00,"ZB12","06_p",21.7,2.7,65.5,0.898843989465974
2012-05-23 03:45:00,"ZB12","01_p",21.4,0.8,66.7,0.851797335051705
2012-05-23 03:45:00,"ZB12","02_p",21.9,0,65,0.923078447393939
2012-05-23 03:45:00,"ZB12","04_p",21.6,0,66.3,0.872648651992541
2012-05-23 03:45:00,"ZB12","05_p",21.7,0.8,64.5,0.924897438436002
2012-05-23 03:45:00,"ZB12","06_p",21.7,1.3,65.7,0.893633299671969
2012-05-23 04:00:00,"ZB12","01_p",21.4,1.2,66.9,0.846681435141484
2012-05-23 04:00:00,"ZB12","02_p",22,0,65.2,0.923420381134375
2012-05-23 04:00:00,"ZB12","04_p",21.6,0.1,66.7,0.862290804491145
2012-05-23 04:00:00,"ZB12","05_p",21.7,0.6,64.7,0.919686748641997
2012-05-23 04:00:00,"ZB12","06_p",21.8,2.1,66,0.891246467710396
2012-05-23 04:15:00,"ZB12","01_p",21.6,1.5,66.9,0.857111880740448
2012-05-23 04:15:00,"ZB12","02_p",21.8,0,65.5,0.904353033412019
2012-05-23 04:15:00,"ZB12","04_p",21.7,0,66.9,0.862369160907935
2012-05-23 04:15:00,"ZB12","05_p",21.8,1,65,0.917459599113642
2012-05-23 04:15:00,"ZB12","06_p",21.7,1.8,66.1,0.883211920083958
2012-05-23 04:30:00,"ZB12","01_p",21.5,2.6,67.2,0.844161690165369
2012-05-23 04:30:00,"ZB12","02_p",21.7,0,65.6,0.896238644568972
2012-05-23 04:30:00,"ZB12","04_p",21.6,0.3,67.1,0.851932956989751
2012-05-23 04:30:00,"ZB12","05_p",21.8,2.3,65.2,0.912216972832993
2012-05-23 04:30:00,"ZB12","06_p",21.7,3.8,66.2,0.880606575186955
2012-05-23 04:45:00,"ZB12","01_p",21.6,4.8,67.3,0.846754033239053
2012-05-23 04:45:00,"ZB12","02_p",22.1,0,65.7,0.915718446352501
2012-05-23 04:45:00,"ZB12","04_p",21.6,1.3,67.2,0.849343495114402
2012-05-23 04:45:00,"ZB12","05_p",21.8,6.8,65.2,0.912216972832993
2012-05-23 04:45:00,"ZB12","06_p",21.8,6.8,66.4,0.880761215149097
2012-05-23 05:00:00,"ZB12","01_p",21.7,14.2,67,0.859763816010932
2012-05-23 05:00:00,"ZB12","02_p",22.1,2.2,65.5,0.921057912511991
2012-05-23 05:00:00,"ZB12","04_p",21.7,15.2,66.9,0.862369160907935
2012-05-23 05:00:00,"ZB12","05_p",21.9,18.7,64.9,0.925715814386493
2012-05-23 05:00:00,"ZB12","06_p",22,14.2,66.1,0.899538819553313
2012-05-23 05:15:00,"ZB12","01_p",22.5,174.7,64.8,0.96289943427102
2012-05-23 05:15:00,"ZB12","02_p",22.7,141.8,63.9,0.999582526642785
2012-05-23 05:15:00,"ZB12","04_p",22.6,174.6,64.5,0.97702171057007
2012-05-23 05:15:00,"ZB12","05_p",22.7,183.2,63,1.02450286664219
2012-05-23 05:15:00,"ZB12","06_p",22.7,123.1,63.7,1.00512037997599
2012-05-23 05:30:00,"ZB12","01_p",23.6,187.6,61.1,1.13734371503999
2012-05-23 05:30:00,"ZB12","02_p",23.9,159.1,60.5,1.17592718962723
2012-05-23 05:30:00,"ZB12","04_p",24.1,202.3,60.6,1.18712696091728
2012-05-23 05:30:00,"ZB12","05_p",23.9,200.6,59.5,1.20569749822538
2012-05-23 05:30:00,"ZB12","06_p",23.8,140.8,60.3,1.17479498082887
2012-05-23 05:45:00,"ZB12","01_p",23.6,216.1,63,1.08179222253161
2012-05-23 05:45:00,"ZB12","02_p",24,176.7,61.3,1.15905512370869
2012-05-23 05:45:00,"ZB12","04_p",23.8,207.1,61.9,1.12744807983829
2012-05-23 05:45:00,"ZB12","05_p",23.6,224.1,61.6,1.12272490122199
2012-05-23 05:45:00,"ZB12","06_p",23.3,154.2,63.7,1.04229282273302
2012-05-23 06:00:00,"ZB12","01_p",23.2,203.5,65.1,0.996058653754684
2012-05-23 06:00:00,"ZB12","02_p",23.8,166.6,62.9,1.09785626671917
2012-05-23 06:00:00,"ZB12","04_p",23.4,218.9,63.9,1.0428262997762
2012-05-23 06:00:00,"ZB12","05_p",23.2,253.3,63.9,1.0303070888408
2012-05-23 06:00:00,"ZB12","06_p",22.8,155.7,66.5,0.933232500608741
2012-05-23 06:15:00,"ZB12","01_p",23.2,264.8,66.2,0.964664254925739
2012-05-23 06:15:00,"ZB12","02_p",23.8,183,63.5,1.0801011788477
2012-05-23 06:15:00,"ZB12","04_p",23.3,305.6,64.7,1.01357952183129
2012-05-23 06:15:00,"ZB12","05_p",23.1,305.7,64.7,1.0014022622438
